date,location,bookings,bookings_total,bookings_excl_canceled,participants,revenue,revenue_excl_canceled,google_ads_clicks,google_ads_impressions,google_ads_spend,google_ads_conversions,google_ads_conversion_value,meta_ads_clicks,meta_ads_impressions,meta_ads_spend,meta_ads_conversions,meta_ads_conversion_value
2025-08-26,Northern Sauna Copenhagen,2,2,2,6,490.90999999999997,490.90999999999997,48,2417,48.41,1,50.0,65,3258,65.11,1,66.67
2025-08-26,Northern Sauna Bergen,1,1,1,2,163.64,163.64,48,2417,48.41,1,50.0,65,3258,65.11,1,66.67
2025-08-27,Northern Sauna Stockholm,6,6,6,17,1390.8999999999999,1390.8999999999999,50,2492,49.96,1,50.0,69,3433,68.66,1,66.67
2025-08-27,Northern Sauna Helsinki,2,2,2,9,736.3599999999999,736.3599999999999,50,2492,49.96,1,50.0,69,3433,68.66,1,66.67
2025-08-27,Northern Sauna Oslo,3,3,3,12,981.81,981.81,50,2492,49.96,1,50.0,69,3433,68.66,1,66.67
2025-08-27,Northern Sauna Copenhagen,2,2,2,5,409.09,409.09,50,2492,49.96,1,50.0,69,3433,68.66,1,66.67
2025-08-27,Northern Sauna Gothenburg,1,1,1,5,409.09,409.09,50,2492,49.96,1,50.0,69,3433,68.66,1,66.67
2025-08-27,Northern Sauna Bergen,2,2,1,8,654.54,327.27,50,2492,49.96,1,50.0,69,3433,68.66,1,66.67
2025-08-28,Northern Sauna Stockholm,3,3,2,6,490.90999999999997,409.09,50,2517,50.2,1,50.0,69,3433,68.59,1,66.67
2025-08-28,Northern Sauna Helsinki,3,3,3,7,572.73,572.73,50,2517,50.2,1,50.0,69,3433,68.59,1,66.67
2025-08-28,Northern Sauna Oslo,1,1,1,3,245.45,245.45,50,2517,50.2,1,50.0,69,3433,68.59,1,66.67
2025-08-28,Northern Sauna Copenhagen,2,2,2,6,490.9,490.9,50,2517,50.2,1,50.0,69,3433,68.59,1,66.67
2025-08-28,Northern Sauna Gothenburg,3,3,2,7,572.73,409.09,50,2517,50.2,1,50.0,69,3433,68.59,1,66.67
2025-08-28,Northern Sauna Bergen,3,3,3,8,654.55,654.55,50,2517,50.2,1,50.0,69,3433,68.59,1,66.67
2025-08-29,Northern Sauna Stockholm,2,2,2,4,327.28,327.28,51,2542,50.9,1,50.0,66,3292,65.68,1,66.67
2025-08-29,Northern Sauna Helsinki,3,3,3,15,1227.27,1227.27,51,2542,50.9,1,50.0,66,3292,65.68,1,66.67
2025-08-29,Northern Sauna Oslo,3,3,3,9,736.3599999999999,736.3599999999999,51,2542,50.9,1,50.0,66,3292,65.68,1,66.67
2025-08-29,Northern Sauna Copenhagen,4,4,4,12,981.8199999999999,981.8199999999999,51,2542,50.9,1,50.0,66,3292,65.68,1,66.67
2025-08-29,Northern Sauna Gothenburg,6,6,5,19,1554.53,1309.08,51,2542,50.9,1,50.0,66,3292,65.68,1,66.67
2025-08-29,Northern Sauna Bergen,3,3,3,5,409.09999999999997,409.09999999999997,51,2542,50.9,1,50.0,66,3292,65.68,1,66.67
2025-08-30,Northern Sauna Stockholm,2,2,1,8,654.54,245.45,60,2992,59.93,1,58.33,78,3900,77.99,2,75.0
2025-08-30,Northern Sauna Helsinki,1,1,1,4,327.27,327.27,60,2992,59.93,1,58.33,78,3900,77.99,2,75.0
2025-08-30,Northern Sauna Oslo,3,3,3,6,490.90999999999997,490.90999999999997,60,2992,59.93,1,58.33,78,3900,77.99,2,75.0
2025-08-30,Northern Sauna Copenhagen,4,4,4,9,736.3599999999999,736.3599999999999,60,2992,59.93,1,58.33,78,3900,77.99,2,75.0
2025-08-30,Northern Sauna Gothenburg,5,5,5,17,1390.8999999999999,1390.8999999999999,60,2992,59.93,1,58.33,78,3900,77.99,2,75.0
2025-08-30,Northern Sauna Bergen,2,2,2,6,490.90999999999997,490.90999999999997,60,2992,59.93,1,58.33,78,3900,77.99,2,75.0
2025-08-31,Northern Sauna Stockholm,3,3,3,7,572.73,572.73,58,2917,58.28,1,50.0,83,4142,82.94,2,75.0
2025-08-31,Northern Sauna Helsinki,6,6,6,18,1472.71,1472.71,58,2917,58.28,1,50.0,83,4142,82.94,2,75.0
2025-08-31,Northern Sauna Oslo,4,4,3,10,818.1899999999999,654.55,58,2917,58.28,1,50.0,83,4142,82.94,2,75.0
2025-08-31,Northern Sauna Copenhagen,1,1,1,5,409.09,409.09,58,2917,58.28,1,50.0,83,4142,82.94,2,75.0
2025-08-31,Northern Sauna Gothenburg,5,5,5,15,1227.26,1227.26,58,2917,58.28,1,50.0,83,4142,82.94,2,75.0
2025-08-31,Northern Sauna Bergen,6,6,6,22,1799.99,1799.99,58,2917,58.28,1,50.0,83,4142,82.94,2,75.0
2025-09-01,Northern Sauna Stockholm,2,2,2,4,327.28,327.28,52,2575,51.42,1,50.0,66,3300,66.1,1,66.67
2025-09-01,Northern Sauna Helsinki,4,4,4,9,736.3599999999999,736.3599999999999,52,2575,51.42,1,50.0,66,3300,66.1,1,66.67
2025-09-01,Northern Sauna Oslo,4,4,4,10,818.18,818.18,52,2575,51.42,1,50.0,66,3300,66.1,1,66.67
2025-09-01,Northern Sauna Copenhagen,4,4,3,11,899.99,654.54,52,2575,51.42,1,50.0,66,3300,66.1,1,66.67
2025-09-01,Northern Sauna Gothenburg,5,5,5,14,1145.4499999999998,1145.4499999999998,52,2575,51.42,1,50.0,66,3300,66.1,1,66.67
2025-09-01,Northern Sauna Bergen,2,2,2,3,245.45999999999998,245.45999999999998,52,2575,51.42,1,50.0,66,3300,66.1,1,66.67
2025-09-02,Northern Sauna Stockholm,6,6,6,22,1800.0,1800.0,49,2458,49.25,1,50.0,67,3333,66.58,1,66.67
2025-09-02,Northern Sauna Helsinki,2,2,2,6,490.90999999999997,490.90999999999997,49,2458,49.25,1,50.0,67,3333,66.58,1,66.67
2025-09-02,Northern Sauna Oslo,3,3,3,10,818.18,818.18,49,2458,49.25,1,50.0,67,3333,66.58,1,66.67
2025-09-02,Northern Sauna Copenhagen,3,3,3,10,818.18,818.18,49,2458,49.25,1,50.0,67,3333,66.58,1,66.67
2025-09-02,Northern Sauna Gothenburg,6,6,6,22,1799.99,1799.99,49,2458,49.25,1,50.0,67,3333,66.58,1,66.67
2025-09-02,Northern Sauna Bergen,3,3,3,10,818.17,818.17,49,2458,49.25,1,50.0,67,3333,66.58,1,66.67
2025-09-03,Northern Sauna Stockholm,2,2,1,5,409.09,163.64,49,2458,49.28,1,50.0,67,3350,66.99,1,66.67
2025-09-03,Northern Sauna Helsinki,3,3,3,7,572.73,572.73,49,2458,49.28,1,50.0,67,3350,66.99,1,66.67
2025-09-03,Northern Sauna Oslo,3,3,3,8,654.54,654.54,49,2458,49.28,1,50.0,67,3350,66.99,1,66.67
2025-09-03,Northern Sauna Copenhagen,2,2,2,7,572.73,572.73,49,2458,49.28,1,50.0,67,3350,66.99,1,66.67
2025-09-03,Northern Sauna Gothenburg,4,4,4,11,900.01,900.01,49,2458,49.28,1,50.0,67,3350,66.99,1,66.67
2025-09-03,Northern Sauna Bergen,2,2,2,5,409.09,409.09,49,2458,49.28,1,50.0,67,3350,66.99,1,66.67
2025-09-04,Northern Sauna Stockholm,3,3,3,8,654.55,654.55,48,2383,47.79,1,50.0,67,3358,67.16,1,66.67
2025-09-04,Northern Sauna Helsinki,3,3,2,6,490.91999999999996,327.28,48,2383,47.79,1,50.0,67,3358,67.16,1,66.67
2025-09-04,Northern Sauna Oslo,4,4,4,16,1309.08,1309.08,48,2383,47.79,1,50.0,67,3358,67.16,1,66.67
2025-09-04,Northern Sauna Gothenburg,2,2,2,5,409.09,409.09,48,2383,47.79,1,50.0,67,3358,67.16,1,66.67
2025-09-04,Northern Sauna Bergen,2,2,2,5,409.09,409.09,48,2383,47.79,1,50.0,67,3358,67.16,1,66.67
2025-09-05,Northern Sauna Oslo,7,7,7,26,2127.27,2127.27,49,2458,49.2,1,50.0,67,3358,67.11,1,66.67
2025-09-05,Northern Sauna Copenhagen,4,4,4,17,1390.8999999999999,1390.8999999999999,49,2458,49.2,1,50.0,67,3358,67.11,1,66.67
2025-09-05,Northern Sauna Gothenburg,2,2,2,7,572.73,572.73,49,2458,49.2,1,50.0,67,3358,67.11,1,66.67
2025-09-05,Northern Sauna Bergen,1,1,1,3,245.45,245.45,49,2458,49.2,1,50.0,67,3358,67.11,1,66.67
2025-09-06,Northern Sauna Stockholm,7,7,7,23,1881.8,1881.8,60,3017,60.36,1,58.33,84,4175,83.41,2,83.33
2025-09-06,Northern Sauna Helsinki,5,5,5,15,1227.27,1227.27,60,3017,60.36,1,58.33,84,4175,83.41,2,83.33
2025-09-06,Northern Sauna Oslo,7,7,7,18,1472.7199999999998,1472.7199999999998,60,3017,60.36,1,58.33,84,4175,83.41,2,83.33
2025-09-06,Northern Sauna Copenhagen,5,5,5,14,1145.4499999999998,1145.4499999999998,60,3017,60.36,1,58.33,84,4175,83.41,2,83.33
2025-09-06,Northern Sauna Gothenburg,3,3,3,7,572.73,572.73,60,3017,60.36,1,58.33,84,4175,83.41,2,83.33
2025-09-06,Northern Sauna Bergen,2,2,2,6,490.90999999999997,490.90999999999997,60,3017,60.36,1,58.33,84,4175,83.41,2,83.33
2025-09-07,Northern Sauna Stockholm,5,5,5,13,1063.6399999999999,1063.6399999999999,62,3125,62.54,1,66.67,78,3875,77.68,2,75.0
2025-09-07,Northern Sauna Helsinki,4,4,4,12,981.8199999999999,981.8199999999999,62,3125,62.54,1,66.67,78,3875,77.68,2,75.0
2025-09-07,Northern Sauna Copenhagen,7,7,7,25,2045.4399999999998,2045.4399999999998,62,3125,62.54,1,66.67,78,3875,77.68,2,75.0
2025-09-07,Northern Sauna Gothenburg,2,2,2,7,572.73,572.73,62,3125,62.54,1,66.67,78,3875,77.68,2,75.0
2025-09-07,Northern Sauna Bergen,3,3,3,6,490.91999999999996,490.91999999999996,62,3125,62.54,1,66.67,78,3875,77.68,2,75.0
2025-09-08,Northern Sauna Stockholm,4,4,3,14,1145.4499999999998,981.81,50,2517,50.19,1,50.0,65,3233,64.67,1,66.67
2025-09-08,Northern Sauna Helsinki,2,2,1,3,245.45999999999998,81.82,50,2517,50.19,1,50.0,65,3233,64.67,1,66.67
2025-09-08,Northern Sauna Oslo,3,3,2,9,736.3699999999999,572.73,50,2517,50.19,1,50.0,65,3233,64.67,1,66.67
2025-09-08,Northern Sauna Copenhagen,8,8,8,29,2372.72,2372.72,50,2517,50.19,1,50.0,65,3233,64.67,1,66.67
2025-09-08,Northern Sauna Gothenburg,1,1,1,4,327.27,327.27,50,2517,50.19,1,50.0,65,3233,64.67,1,66.67
2025-09-08,Northern Sauna Bergen,4,4,4,13,1063.6299999999999,1063.6299999999999,50,2517,50.19,1,50.0,65,3233,64.67,1,66.67
2025-09-09,Northern Sauna Stockholm,7,7,7,18,1472.71,1472.71,50,2517,50.36,1,50.0,69,3467,69.33,1,66.67
2025-09-09,Northern Sauna Helsinki,4,4,4,13,1063.6299999999999,1063.6299999999999,50,2517,50.36,1,50.0,69,3467,69.33,1,66.67
2025-09-09,Northern Sauna Oslo,1,1,1,4,327.27,327.27,50,2517,50.36,1,50.0,69,3467,69.33,1,66.67
2025-09-09,Northern Sauna Copenhagen,3,3,3,4,327.28,327.28,50,2517,50.36,1,50.0,69,3467,69.33,1,66.67
2025-09-09,Northern Sauna Gothenburg,3,3,2,10,818.18,490.90999999999997,50,2517,50.36,1,50.0,69,3467,69.33,1,66.67
2025-09-09,Northern Sauna Bergen,2,2,2,7,572.73,572.73,50,2517,50.36,1,50.0,69,3467,69.33,1,66.67
2025-09-10,Northern Sauna Stockholm,4,4,4,14,1145.44,1145.44,52,2575,51.55,1,50.0,66,3300,66.14,1,66.67
2025-09-10,Northern Sauna Helsinki,3,3,3,13,1063.6299999999999,1063.6299999999999,52,2575,51.55,1,50.0,66,3300,66.14,1,66.67
2025-09-10,Northern Sauna Oslo,3,3,3,8,654.54,654.54,52,2575,51.55,1,50.0,66,3300,66.14,1,66.67
2025-09-10,Northern Sauna Copenhagen,4,4,3,13,1063.6299999999999,818.18,52,2575,51.55,1,50.0,66,3300,66.14,1,66.67
2025-09-10,Northern Sauna Gothenburg,1,1,1,2,163.64,163.64,52,2575,51.55,1,50.0,66,3300,66.14,1,66.67
2025-09-10,Northern Sauna Bergen,5,5,5,15,1227.26,1227.26,52,2575,51.55,1,50.0,66,3300,66.14,1,66.67
2025-09-11,Northern Sauna Stockholm,8,8,8,19,1554.55,1554.55,50,2492,49.76,1,50.0,66,3325,66.55,1,66.67
2025-09-11,Northern Sauna Helsinki,1,1,1,3,245.45,245.45,50,2492,49.76,1,50.0,66,3325,66.55,1,66.67
2025-09-11,Northern Sauna Oslo,3,3,3,9,736.3499999999999,736.3499999999999,50,2492,49.76,1,50.0,66,3325,66.55,1,66.67
2025-09-11,Northern Sauna Copenhagen,4,4,4,13,1063.6299999999999,1063.6299999999999,50,2492,49.76,1,50.0,66,3325,66.55,1,66.67
2025-09-11,Northern Sauna Gothenburg,3,3,3,7,572.72,572.72,50,2492,49.76,1,50.0,66,3325,66.55,1,66.67
2025-09-11,Northern Sauna Bergen,2,2,1,7,572.72,245.45,50,2492,49.76,1,50.0,66,3325,66.55,1,66.67
2025-09-12,Northern Sauna Stockholm,4,4,4,8,654.56,654.56,50,2483,49.78,1,50.0,70,3508,70.04,1,66.67
2025-09-12,Northern Sauna Helsinki,2,2,1,6,490.9,245.45,50,2483,49.78,1,50.0,70,3508,70.04,1,66.67
2025-09-12,Northern Sauna Oslo,2,2,2,8,654.54,654.54,50,2483,49.78,1,50.0,70,3508,70.04,1,66.67
2025-09-12,Northern Sauna Copenhagen,5,5,5,11,900.0,900.0,50,2483,49.78,1,50.0,70,3508,70.04,1,66.67
2025-09-12,Northern Sauna Gothenburg,2,2,2,4,327.27,327.27,50,2483,49.78,1,50.0,70,3508,70.04,1,66.67
2025-09-12,Northern Sauna Bergen,3,3,3,9,736.3499999999999,736.3499999999999,50,2483,49.78,1,50.0,70,3508,70.04,1,66.67
2025-09-13,Northern Sauna Stockholm,3,3,3,11,900.0,900.0,57,2833,56.72,1,50.0,81,4058,81.36,2,83.33
2025-09-13,Northern Sauna Helsinki,7,7,4,21,1718.1699999999998,981.8199999999999,57,2833,56.72,1,50.0,81,4058,81.36,2,83.33
2025-09-13,Northern Sauna Oslo,2,2,2,6,490.90999999999997,490.90999999999997,57,2833,56.72,1,50.0,81,4058,81.36,2,83.33
2025-09-13,Northern Sauna Copenhagen,4,4,4,18,1472.73,1472.73,57,2833,56.72,1,50.0,81,4058,81.36,2,83.33
2025-09-13,Northern Sauna Gothenburg,1,1,1,2,163.64,163.64,57,2833,56.72,1,50.0,81,4058,81.36,2,83.33
2025-09-13,Northern Sauna Bergen,4,4,3,15,1227.26,981.81,57,2833,56.72,1,50.0,81,4058,81.36,2,83.33
2025-09-14,Northern Sauna Stockholm,3,3,3,8,654.54,654.54,63,3158,63.24,2,75.0,80,4008,80.17,2,75.0
2025-09-14,Northern Sauna Helsinki,7,7,5,20,1636.36,1145.46,63,3158,63.24,2,75.0,80,4008,80.17,2,75.0
2025-09-14,Northern Sauna Oslo,3,3,3,9,736.3599999999999,736.3599999999999,63,3158,63.24,2,75.0,80,4008,80.17,2,75.0
2025-09-14,Northern Sauna Copenhagen,3,3,3,8,654.55,654.55,63,3158,63.24,2,75.0,80,4008,80.17,2,75.0
2025-09-14,Northern Sauna Gothenburg,3,3,3,6,490.90999999999997,490.90999999999997,63,3158,63.24,2,75.0,80,4008,80.17,2,75.0
2025-09-14,Northern Sauna Bergen,3,3,3,11,900.0,900.0,63,3158,63.24,2,75.0,80,4008,80.17,2,75.0
2025-09-15,Northern Sauna Stockholm,2,2,2,3,245.45999999999998,245.45999999999998,52,2575,51.52,1,50.0,69,3467,69.31,1,66.67
2025-09-15,Northern Sauna Oslo,5,5,5,19,1554.54,1554.54,52,2575,51.52,1,50.0,69,3467,69.31,1,66.67
2025-09-15,Northern Sauna Copenhagen,4,4,3,11,900.0,736.3599999999999,52,2575,51.52,1,50.0,69,3467,69.31,1,66.67
2025-09-15,Northern Sauna Gothenburg,2,2,2,5,409.09,409.09,52,2575,51.52,1,50.0,69,3467,69.31,1,66.67
2025-09-15,Northern Sauna Bergen,3,3,3,10,818.18,818.18,52,2575,51.52,1,50.0,69,3467,69.31,1,66.67
2025-09-16,Northern Sauna Stockholm,2,2,2,7,572.73,572.73,51,2550,51.04,1,50.0,68,3383,67.63,1,66.67
2025-09-16,Northern Sauna Helsinki,2,2,2,7,572.73,572.73,51,2550,51.04,1,50.0,68,3383,67.63,1,66.67
2025-09-16,Northern Sauna Oslo,3,3,3,9,736.3599999999999,736.3599999999999,51,2550,51.04,1,50.0,68,3383,67.63,1,66.67
2025-09-16,Northern Sauna Copenhagen,3,3,3,10,818.18,818.18,51,2550,51.04,1,50.0,68,3383,67.63,1,66.67
2025-09-16,Northern Sauna Gothenburg,1,1,1,2,163.64,163.64,51,2550,51.04,1,50.0,68,3383,67.63,1,66.67
2025-09-16,Northern Sauna Bergen,2,2,2,2,163.64,163.64,51,2550,51.04,1,50.0,68,3383,67.63,1,66.67
2025-09-17,Northern Sauna Stockholm,2,2,2,7,572.73,572.73,54,2683,53.58,1,50.0,66,3325,66.54,1,66.67
2025-09-17,Northern Sauna Helsinki,2,2,0,5,409.09,0.0,54,2683,53.58,1,50.0,66,3325,66.54,1,66.67
2025-09-17,Northern Sauna Oslo,1,1,1,4,327.27,327.27,54,2683,53.58,1,50.0,66,3325,66.54,1,66.67
2025-09-17,Northern Sauna Copenhagen,5,5,5,16,1309.1,1309.1,54,2683,53.58,1,50.0,66,3325,66.54,1,66.67
2025-09-17,Northern Sauna Bergen,1,1,1,3,245.45,245.45,54,2683,53.58,1,50.0,66,3325,66.54,1,66.67
2025-09-18,Northern Sauna Stockholm,2,2,2,9,736.3599999999999,736.3599999999999,48,2383,47.53,1,50.0,69,3467,69.49,1,66.67
2025-09-18,Northern Sauna Helsinki,2,2,2,6,490.90999999999997,490.90999999999997,48,2383,47.53,1,50.0,69,3467,69.49,1,66.67
2025-09-18,Northern Sauna Oslo,4,4,3,14,1145.4499999999998,1063.6299999999999,48,2383,47.53,1,50.0,69,3467,69.49,1,66.67
2025-09-18,Northern Sauna Copenhagen,3,3,3,9,736.3599999999999,736.3599999999999,48,2383,47.53,1,50.0,69,3467,69.49,1,66.67
2025-09-18,Northern Sauna Bergen,2,2,2,8,654.54,654.54,48,2383,47.53,1,50.0,69,3467,69.49,1,66.67
2025-09-19,Northern Sauna Stockholm,3,3,3,8,654.54,654.54,48,2392,47.88,1,50.0,71,3558,71.0,1,66.67
2025-09-19,Northern Sauna Helsinki,3,3,3,7,572.73,572.73,48,2392,47.88,1,50.0,71,3558,71.0,1,66.67
2025-09-19,Northern Sauna Oslo,4,4,4,14,1145.4499999999998,1145.4499999999998,48,2392,47.88,1,50.0,71,3558,71.0,1,66.67
2025-09-19,Northern Sauna Copenhagen,2,2,2,4,327.28,327.28,48,2392,47.88,1,50.0,71,3558,71.0,1,66.67
2025-09-19,Northern Sauna Gothenburg,3,3,3,8,654.55,654.55,48,2392,47.88,1,50.0,71,3558,71.0,1,66.67
2025-09-19,Northern Sauna Bergen,4,4,4,11,900.0,900.0,48,2392,47.88,1,50.0,71,3558,71.0,1,66.67
2025-09-20,Northern Sauna Stockholm,7,7,7,25,2045.4499999999998,2045.4499999999998,60,3008,60.16,1,50.0,84,4208,83.94,2,91.67
2025-09-20,Northern Sauna Helsinki,3,3,3,5,409.09,409.09,60,3008,60.16,1,50.0,84,4208,83.94,2,91.67
2025-09-20,Northern Sauna Oslo,6,6,3,18,1472.73,572.73,60,3008,60.16,1,50.0,84,4208,83.94,2,91.67
2025-09-20,Northern Sauna Copenhagen,4,4,4,9,736.3699999999999,736.3699999999999,60,3008,60.16,1,50.0,84,4208,83.94,2,91.67
2025-09-20,Northern Sauna Bergen,2,2,2,6,490.90999999999997,490.90999999999997,60,3008,60.16,1,50.0,84,4208,83.94,2,91.67
2025-09-21,Northern Sauna Stockholm,9,9,7,28,2290.89,1718.1699999999998,60,2992,59.84,1,58.33,75,3758,75.16,1,66.67
2025-09-21,Northern Sauna Helsinki,3,3,3,6,490.90999999999997,490.90999999999997,60,2992,59.84,1,58.33,75,3758,75.16,1,66.67
2025-09-21,Northern Sauna Oslo,2,2,1,4,327.28,163.64,60,2992,59.84,1,58.33,75,3758,75.16,1,66.67
2025-09-21,Northern Sauna Copenhagen,5,5,5,18,1472.7199999999998,1472.7199999999998,60,2992,59.84,1,58.33,75,3758,75.16,1,66.67
2025-09-21,Northern Sauna Gothenburg,2,2,2,3,245.45999999999998,245.45999999999998,60,2992,59.84,1,58.33,75,3758,75.16,1,66.67
2025-09-22,Northern Sauna Stockholm,3,3,3,10,818.18,818.18,48,2425,48.54,1,50.0,67,3342,66.73,1,66.67
2025-09-22,Northern Sauna Helsinki,1,1,1,3,245.45,245.45,48,2425,48.54,1,50.0,67,3342,66.73,1,66.67
2025-09-22,Northern Sauna Oslo,3,3,3,16,1309.09,1309.09,48,2425,48.54,1,50.0,67,3342,66.73,1,66.67
2025-09-22,Northern Sauna Copenhagen,3,3,3,11,899.99,899.99,48,2425,48.54,1,50.0,67,3342,66.73,1,66.67
2025-09-22,Northern Sauna Gothenburg,1,1,0,2,163.64,0.0,48,2425,48.54,1,50.0,67,3342,66.73,1,66.67
2025-09-22,Northern Sauna Bergen,4,4,4,12,981.81,981.81,48,2425,48.54,1,50.0,67,3342,66.73,1,66.67
2025-09-23,Northern Sauna Stockholm,3,3,3,14,1145.45,1145.45,50,2492,49.83,1,50.0,66,3292,65.91,1,66.67
2025-09-23,Northern Sauna Helsinki,4,4,4,12,981.81,981.81,50,2492,49.83,1,50.0,66,3292,65.91,1,66.67
2025-09-23,Northern Sauna Oslo,2,2,2,4,327.27,327.27,50,2492,49.83,1,50.0,66,3292,65.91,1,66.67
2025-09-23,Northern Sauna Copenhagen,3,3,3,11,900.0,900.0,50,2492,49.83,1,50.0,66,3292,65.91,1,66.67
2025-09-24,Northern Sauna Stockholm,6,6,6,16,1309.09,1309.09,49,2442,48.76,1,50.0,68,3400,67.94,1,66.67
2025-09-24,Northern Sauna Oslo,2,2,2,8,654.54,654.54,49,2442,48.76,1,50.0,68,3400,67.94,1,66.67
2025-09-24,Northern Sauna Copenhagen,3,3,3,8,654.55,654.55,49,2442,48.76,1,50.0,68,3400,67.94,1,66.67
2025-09-24,Northern Sauna Gothenburg,2,2,2,5,409.09,409.09,49,2442,48.76,1,50.0,68,3400,67.94,1,66.67
2025-09-24,Northern Sauna Bergen,3,3,3,12,981.81,981.81,49,2442,48.76,1,50.0,68,3400,67.94,1,66.67
2025-09-25,Northern Sauna Stockholm,8,8,8,22,1800.0,1800.0,52,2583,51.57,1,50.0,68,3375,67.55,1,66.67
2025-09-25,Northern Sauna Helsinki,2,2,1,3,245.45999999999998,81.82,52,2583,51.57,1,50.0,68,3375,67.55,1,66.67
2025-09-25,Northern Sauna Oslo,5,5,5,17,1390.8999999999999,1390.8999999999999,52,2583,51.57,1,50.0,68,3375,67.55,1,66.67
2025-09-25,Northern Sauna Copenhagen,3,3,3,12,981.81,981.81,52,2583,51.57,1,50.0,68,3375,67.55,1,66.67
2025-09-25,Northern Sauna Gothenburg,6,6,5,17,1390.8999999999999,1145.4499999999998,52,2583,51.57,1,50.0,68,3375,67.55,1,66.67
2025-09-25,Northern Sauna Bergen,2,2,2,10,818.18,818.18,52,2583,51.57,1,50.0,68,3375,67.55,1,66.67
2025-09-26,Northern Sauna Stockholm,6,6,5,17,1390.8999999999999,1145.4499999999998,49,2433,48.68,1,50.0,66,3317,66.5,1,66.67
2025-09-26,Northern Sauna Helsinki,4,4,4,12,981.81,981.81,49,2433,48.68,1,50.0,66,3317,66.5,1,66.67
2025-09-26,Northern Sauna Oslo,2,2,2,7,572.73,572.73,49,2433,48.68,1,50.0,66,3317,66.5,1,66.67
2025-09-26,Northern Sauna Copenhagen,3,3,2,9,736.3599999999999,409.09,49,2433,48.68,1,50.0,66,3317,66.5,1,66.67
2025-09-26,Northern Sauna Gothenburg,2,2,2,9,736.3599999999999,736.3599999999999,49,2433,48.68,1,50.0,66,3317,66.5,1,66.67
2025-09-26,Northern Sauna Bergen,1,1,1,2,163.64,163.64,49,2433,48.68,1,50.0,66,3317,66.5,1,66.67
2025-09-27,Northern Sauna Stockholm,6,6,6,23,1881.8,1881.8,60,3017,60.32,1,58.33,83,4158,83.09,2,83.33
2025-09-27,Northern Sauna Helsinki,5,5,5,9,736.3699999999999,736.3699999999999,60,3017,60.32,1,58.33,83,4158,83.09,2,83.33
2025-09-27,Northern Sauna Oslo,2,2,2,4,327.28,327.28,60,3017,60.32,1,58.33,83,4158,83.09,2,83.33
2025-09-27,Northern Sauna Copenhagen,3,3,3,8,654.54,654.54,60,3017,60.32,1,58.33,83,4158,83.09,2,83.33
2025-09-27,Northern Sauna Gothenburg,3,3,3,11,899.99,899.99,60,3017,60.32,1,58.33,83,4158,83.09,2,83.33
2025-09-27,Northern Sauna Bergen,4,4,3,8,654.54,409.09,60,3017,60.32,1,58.33,83,4158,83.09,2,83.33
2025-09-28,Northern Sauna Stockholm,6,6,6,22,1799.99,1799.99,60,3017,60.46,1,58.33,81,4058,81.31,2,83.33
2025-09-28,Northern Sauna Helsinki,5,5,5,13,1063.6399999999999,1063.6399999999999,60,3017,60.46,1,58.33,81,4058,81.31,2,83.33
2025-09-28,Northern Sauna Oslo,3,3,2,8,654.55,327.28,60,3017,60.46,1,58.33,81,4058,81.31,2,83.33
2025-09-28,Northern Sauna Copenhagen,6,6,6,22,1800.0,1800.0,60,3017,60.46,1,58.33,81,4058,81.31,2,83.33
2025-09-28,Northern Sauna Gothenburg,3,3,2,10,818.17,572.72,60,3017,60.46,1,58.33,81,4058,81.31,2,83.33
2025-09-28,Northern Sauna Bergen,1,1,1,2,163.64,163.64,60,3017,60.46,1,58.33,81,4058,81.31,2,83.33
2025-09-29,Northern Sauna Stockholm,5,5,5,18,1472.7199999999998,1472.7199999999998,54,2683,53.57,1,50.0,66,3283,65.61,1,66.67
2025-09-29,Northern Sauna Helsinki,4,4,2,10,818.18,409.09,54,2683,53.57,1,50.0,66,3283,65.61,1,66.67
2025-09-29,Northern Sauna Oslo,4,4,4,12,981.8199999999999,981.8199999999999,54,2683,53.57,1,50.0,66,3283,65.61,1,66.67
2025-09-29,Northern Sauna Copenhagen,4,4,4,9,736.3699999999999,736.3699999999999,54,2683,53.57,1,50.0,66,3283,65.61,1,66.67
2025-09-29,Northern Sauna Gothenburg,2,2,2,8,654.54,654.54,54,2683,53.57,1,50.0,66,3283,65.61,1,66.67
2025-09-29,Northern Sauna Bergen,5,5,5,17,1390.9099999999999,1390.9099999999999,54,2683,53.57,1,50.0,66,3283,65.61,1,66.67
2025-09-30,Northern Sauna Stockholm,12,12,12,39,3190.8999999999996,3190.8999999999996,51,2542,50.77,1,50.0,69,3458,69.18,1,66.67
2025-09-30,Northern Sauna Helsinki,5,5,5,15,1227.27,1227.27,51,2542,50.77,1,50.0,69,3458,69.18,1,66.67
2025-09-30,Northern Sauna Oslo,3,3,2,12,981.81,490.9,51,2542,50.77,1,50.0,69,3458,69.18,1,66.67
2025-09-30,Northern Sauna Copenhagen,2,2,2,5,409.09,409.09,51,2542,50.77,1,50.0,69,3458,69.18,1,66.67
2025-09-30,Northern Sauna Gothenburg,1,1,1,5,409.09,409.09,51,2542,50.77,1,50.0,69,3458,69.18,1,66.67
2025-09-30,Northern Sauna Bergen,2,2,2,5,409.09,409.09,51,2542,50.77,1,50.0,69,3458,69.18,1,66.67
