date,location,bookings,bookings_total,bookings_excl_canceled,participants,revenue,revenue_excl_canceled,google_ads_clicks,google_ads_impressions,google_ads_spend,google_ads_conversions,google_ads_conversion_value,meta_ads_clicks,meta_ads_impressions,meta_ads_spend,meta_ads_conversions,meta_ads_conversion_value
2025-07-31,Northern Sauna Helsinki,2,2,2,9,736.3599999999999,736.3599999999999,67,3350,67.16,1,66.67,67,3367,67.2,1,66.67
2025-07-31,Northern Sauna Oslo,6,6,6,13,1063.6499999999999,1063.6499999999999,67,3350,67.16,1,66.67,67,3367,67.2,1,66.67
2025-08-01,Northern Sauna Stockholm,6,6,6,25,2045.44,2045.44,67,3367,67.42,1,66.67,63,3133,62.75,1,66.67
2025-08-01,Northern Sauna Helsinki,3,3,3,11,900.0,900.0,67,3367,67.42,1,66.67,63,3133,62.75,1,66.67
2025-08-01,Northern Sauna Oslo,7,7,7,24,1963.61,1963.61,67,3367,67.42,1,66.67,63,3133,62.75,1,66.67
2025-08-02,Northern Sauna Stockholm,6,6,6,21,1718.1799999999998,1718.1799999999998,84,4200,84.07,2,83.33,76,3817,76.46,1,66.67
2025-08-02,Northern Sauna Helsinki,3,3,3,9,736.3599999999999,736.3599999999999,84,4200,84.07,2,83.33,76,3817,76.46,1,66.67
2025-08-02,Northern Sauna Oslo,4,4,4,9,736.3699999999999,736.3699999999999,84,4200,84.07,2,83.33,76,3817,76.46,1,66.67
2025-08-03,Northern Sauna Stockholm,7,7,5,25,2045.4499999999998,1309.09,81,4033,80.66,1,66.67,81,4050,80.83,2,83.33
2025-08-03,Northern Sauna Helsinki,6,6,6,17,1390.9099999999999,1390.9099999999999,81,4033,80.66,1,66.67,81,4050,80.83,2,83.33
2025-08-03,Northern Sauna Oslo,12,12,11,35,2863.64,2618.19,81,4033,80.66,1,66.67,81,4050,80.83,2,83.33
2025-08-04,Northern Sauna Stockholm,5,5,5,17,1390.8899999999999,1390.8899999999999,68,3417,68.58,1,66.67,67,3367,67.31,1,66.67
2025-08-04,Northern Sauna Helsinki,9,9,9,21,1718.1999999999998,1718.1999999999998,68,3417,68.58,1,66.67,67,3367,67.31,1,66.67
2025-08-04,Northern Sauna Oslo,4,4,4,9,736.3599999999999,736.3599999999999,68,3417,68.58,1,66.67,67,3367,67.31,1,66.67
2025-08-05,Northern Sauna Stockholm,8,8,7,14,1145.4699999999998,981.8299999999999,66,3300,65.82,1,66.67,65,3267,65.29,1,66.67
2025-08-05,Northern Sauna Helsinki,3,3,3,6,490.91999999999996,490.91999999999996,66,3300,65.82,1,66.67,65,3267,65.29,1,66.67
2025-08-05,Northern Sauna Oslo,7,7,7,19,1554.54,1554.54,66,3300,65.82,1,66.67,65,3267,65.29,1,66.67
2025-08-06,Northern Sauna Stockholm,10,10,10,27,2209.1,2209.1,68,3417,68.35,1,66.67,69,3433,68.56,1,66.67
2025-08-06,Northern Sauna Helsinki,9,9,8,31,2536.3599999999997,2127.27,68,3417,68.35,1,66.67,69,3433,68.56,1,66.67
2025-08-06,Northern Sauna Oslo,9,9,8,25,2045.4499999999998,1718.1799999999998,68,3417,68.35,1,66.67,69,3433,68.56,1,66.67
2025-08-07,Northern Sauna Stockholm,3,3,3,10,818.18,818.18,62,3083,61.83,1,66.67,67,3333,66.57,1,66.67
2025-08-07,Northern Sauna Helsinki,6,6,6,13,1063.6399999999999,1063.6399999999999,62,3083,61.83,1,66.67,67,3333,66.57,1,66.67
2025-08-07,Northern Sauna Oslo,7,7,7,21,1718.1799999999998,1718.1799999999998,62,3083,61.83,1,66.67,67,3333,66.57,1,66.67
2025-08-08,Northern Sauna Stockholm,5,5,5,14,1145.4499999999998,1145.4499999999998,63,3133,62.55,1,66.67,64,3217,64.25,1,66.67
2025-08-08,Northern Sauna Helsinki,3,3,3,8,654.54,654.54,63,3133,62.55,1,66.67,64,3217,64.25,1,66.67
2025-08-08,Northern Sauna Oslo,7,7,7,20,1636.35,1636.35,63,3133,62.55,1,66.67,64,3217,64.25,1,66.67
2025-08-09,Northern Sauna Stockholm,10,10,9,29,2372.71,2209.0699999999997,85,4250,84.85,2,100.0,82,4083,81.87,2,83.33
2025-08-09,Northern Sauna Helsinki,8,8,8,20,1636.37,1636.37,85,4250,84.85,2,100.0,82,4083,81.87,2,83.33
2025-08-09,Northern Sauna Oslo,8,8,8,28,2290.9,2290.9,85,4250,84.85,2,100.0,82,4083,81.87,2,83.33
2025-08-10,Northern Sauna Stockholm,6,6,6,14,1145.46,1145.46,84,4217,84.31,2,83.33,78,3917,78.41,1,66.67
2025-08-10,Northern Sauna Helsinki,3,3,3,10,818.18,818.18,84,4217,84.31,2,83.33,78,3917,78.41,1,66.67
2025-08-10,Northern Sauna Oslo,3,3,3,7,572.73,572.73,84,4217,84.31,2,83.33,78,3917,78.41,1,66.67
2025-08-11,Northern Sauna Stockholm,4,4,4,16,1309.08,1309.08,65,3233,64.65,1,66.67,67,3350,66.8,1,66.67
2025-08-11,Northern Sauna Helsinki,2,2,1,9,736.3599999999999,327.27,65,3233,64.65,1,66.67,67,3350,66.8,1,66.67
2025-08-11,Northern Sauna Oslo,8,8,8,24,1963.6299999999999,1963.6299999999999,65,3233,64.65,1,66.67,67,3350,66.8,1,66.67
2025-08-12,Northern Sauna Stockholm,6,6,5,17,1390.9099999999999,1227.27,69,3433,68.74,1,66.67,69,3450,68.95,1,66.67
2025-08-12,Northern Sauna Helsinki,12,12,10,40,3272.72,2618.18,69,3433,68.74,1,66.67,69,3450,68.95,1,66.67
2025-08-12,Northern Sauna Oslo,7,7,7,23,1881.8,1881.8,69,3433,68.74,1,66.67,69,3450,68.95,1,66.67
2025-08-13,Northern Sauna Stockholm,10,10,10,28,2290.8999999999996,2290.8999999999996,68,3417,68.16,1,66.67,67,3367,67.14,1,66.67
2025-08-13,Northern Sauna Helsinki,3,3,3,8,654.55,654.55,68,3417,68.16,1,66.67,67,3367,67.14,1,66.67
2025-08-13,Northern Sauna Oslo,5,5,5,13,1063.6499999999999,1063.6499999999999,68,3417,68.16,1,66.67,67,3367,67.14,1,66.67
2025-08-14,Northern Sauna Stockholm,5,5,5,17,1390.9099999999999,1390.9099999999999,64,3200,64.06,1,66.67,62,3083,61.85,1,66.67
2025-08-14,Northern Sauna Helsinki,8,8,8,21,1718.1799999999998,1718.1799999999998,64,3200,64.06,1,66.67,62,3083,61.85,1,66.67
2025-08-14,Northern Sauna Oslo,10,10,10,32,2618.18,2618.18,64,3200,64.06,1,66.67,62,3083,61.85,1,66.67
2025-08-15,Northern Sauna Stockholm,3,3,3,10,818.18,818.18,63,3150,63.08,1,66.67,66,3317,66.5,1,66.67
2025-08-15,Northern Sauna Helsinki,7,7,7,18,1472.73,1472.73,63,3150,63.08,1,66.67,66,3317,66.5,1,66.67
2025-08-15,Northern Sauna Oslo,3,3,3,9,736.3499999999999,736.3499999999999,63,3150,63.08,1,66.67,66,3317,66.5,1,66.67
2025-08-16,Northern Sauna Stockholm,8,8,7,21,1718.1699999999998,1390.8999999999999,80,4000,79.91,2,83.33,85,4233,84.56,2,83.33
2025-08-16,Northern Sauna Helsinki,6,6,6,16,1309.09,1309.09,80,4000,79.91,2,83.33,85,4233,84.56,2,83.33
2025-08-16,Northern Sauna Oslo,6,6,5,14,1145.46,900.01,80,4000,79.91,2,83.33,85,4233,84.56,2,83.33
2025-08-17,Northern Sauna Stockholm,6,6,5,13,1063.6499999999999,900.01,82,4117,82.48,2,83.33,83,4150,83.05,2,83.33
2025-08-17,Northern Sauna Helsinki,12,12,10,34,2781.7999999999997,2372.71,82,4117,82.48,2,83.33,83,4150,83.05,2,83.33
2025-08-17,Northern Sauna Oslo,6,6,6,17,1390.9099999999999,1390.9099999999999,82,4117,82.48,2,83.33,83,4150,83.05,2,83.33
2025-08-18,Northern Sauna Stockholm,6,6,6,17,1390.9099999999999,1390.9099999999999,62,3100,61.77,1,66.67,64,3183,63.64,1,66.67
2025-08-18,Northern Sauna Helsinki,7,7,7,28,2290.9,2290.9,62,3100,61.77,1,66.67,64,3183,63.64,1,66.67
2025-08-18,Northern Sauna Oslo,4,4,4,16,1309.09,1309.09,62,3100,61.77,1,66.67,64,3183,63.64,1,66.67
2025-08-19,Northern Sauna Stockholm,3,3,3,10,818.18,818.18,70,3517,70.13,1,66.67,72,3600,72.07,1,66.67
2025-08-19,Northern Sauna Helsinki,6,6,6,19,1554.54,1554.54,70,3517,70.13,1,66.67,72,3600,72.07,1,66.67
2025-08-19,Northern Sauna Oslo,9,9,9,28,2290.91,2290.91,70,3517,70.13,1,66.67,72,3600,72.07,1,66.67
2025-08-20,Northern Sauna Stockholm,4,4,4,14,1145.46,1145.46,69,3433,68.88,1,66.67,69,3450,69.16,1,66.67
2025-08-20,Northern Sauna Helsinki,6,6,6,18,1472.7199999999998,1472.7199999999998,69,3433,68.88,1,66.67,69,3450,69.16,1,66.67
2025-08-20,Northern Sauna Oslo,10,10,9,36,2945.43,2618.16,69,3433,68.88,1,66.67,69,3450,69.16,1,66.67
2025-08-21,Northern Sauna Stockholm,8,8,7,25,2045.4399999999998,1636.35,73,3633,72.52,1,66.67,63,3150,63.04,1,66.67
2025-08-21,Northern Sauna Helsinki,3,3,3,9,736.3599999999999,736.3599999999999,73,3633,72.52,1,66.67,63,3150,63.04,1,66.67
2025-08-21,Northern Sauna Oslo,10,10,10,30,2454.5299999999997,2454.5299999999997,73,3633,72.52,1,66.67,63,3150,63.04,1,66.67
2025-08-22,Northern Sauna Stockholm,5,5,5,18,1472.7199999999998,1472.7199999999998,63,3150,63.23,1,66.67,62,3083,61.69,1,66.67
2025-08-22,Northern Sauna Helsinki,6,6,6,17,1390.9099999999999,1390.9099999999999,63,3150,63.23,1,66.67,62,3083,61.69,1,66.67
2025-08-22,Northern Sauna Oslo,4,4,4,15,1227.27,1227.27,63,3150,63.23,1,66.67,62,3083,61.69,1,66.67
2025-08-23,Northern Sauna Stockholm,4,4,4,16,1309.08,1309.08,78,3883,77.7,1,66.67,83,4150,83.08,2,83.33
2025-08-23,Northern Sauna Oslo,7,7,6,21,1718.1699999999998,1636.35,78,3883,77.7,1,66.67,83,4150,83.08,2,83.33
2025-08-24,Northern Sauna Stockholm,9,9,9,29,2372.72,2372.72,78,3900,78.14,1,66.67,79,3933,78.86,2,83.33
2025-08-24,Northern Sauna Helsinki,10,10,10,31,2536.3599999999997,2536.3599999999997,78,3900,78.14,1,66.67,79,3933,78.86,2,83.33
2025-08-24,Northern Sauna Oslo,8,8,7,24,1963.6399999999999,1881.82,78,3900,78.14,1,66.67,79,3933,78.86,2,83.33
2025-08-25,Northern Sauna Stockholm,6,6,5,18,1472.71,1145.44,71,3567,71.3,1,66.67,68,3383,67.59,1,66.67
2025-08-25,Northern Sauna Helsinki,8,8,7,24,1963.62,1881.8,71,3567,71.3,1,66.67,68,3383,67.59,1,66.67
2025-08-25,Northern Sauna Oslo,1,1,1,3,245.45,245.45,71,3567,71.3,1,66.67,68,3383,67.59,1,66.67
2025-08-26,Northern Sauna Stockholm,4,4,4,11,899.99,899.99,67,3367,67.08,1,66.67,65,3233,64.62,1,66.67
2025-08-26,Northern Sauna Helsinki,2,2,2,7,572.72,572.72,67,3367,67.08,1,66.67,65,3233,64.62,1,66.67
2025-08-26,Northern Sauna Oslo,3,3,3,7,572.73,572.73,67,3367,67.08,1,66.67,65,3233,64.62,1,66.67
2025-08-27,Northern Sauna Stockholm,11,11,10,31,2536.37,2372.73,67,3333,66.55,1,66.67,67,3333,66.69,1,66.67
2025-08-27,Northern Sauna Helsinki,4,4,4,10,818.1899999999999,818.1899999999999,67,3333,66.55,1,66.67,67,3333,66.69,1,66.67
2025-08-27,Northern Sauna Oslo,7,7,6,24,1963.6399999999999,1472.73,67,3333,66.55,1,66.67,67,3333,66.69,1,66.67
2025-08-28,Northern Sauna Stockholm,4,4,4,14,1145.4499999999998,1145.4499999999998,66,3300,66.0,1,66.67,65,3267,65.43,1,66.67
2025-08-28,Northern Sauna Helsinki,5,5,5,13,1063.6399999999999,1063.6399999999999,66,3300,66.0,1,66.67,65,3267,65.43,1,66.67
2025-08-28,Northern Sauna Oslo,3,3,3,13,1063.63,1063.63,66,3300,66.0,1,66.67,65,3267,65.43,1,66.67
2025-08-29,Northern Sauna Stockholm,4,4,4,9,736.3699999999999,736.3699999999999,66,3300,66.17,1,66.67,67,3350,67.3,1,66.67
2025-08-29,Northern Sauna Helsinki,3,3,2,10,818.18,654.54,66,3300,66.17,1,66.67,67,3350,67.3,1,66.67
2025-08-29,Northern Sauna Oslo,3,3,3,11,899.99,899.99,66,3300,66.17,1,66.67,67,3350,67.3,1,66.67
2025-08-30,Northern Sauna Stockholm,5,5,5,15,1227.28,1227.28,82,4083,81.55,2,83.33,79,3967,79.42,2,83.33
2025-08-30,Northern Sauna Helsinki,11,11,11,26,2127.2799999999997,2127.2799999999997,82,4083,81.55,2,83.33,79,3967,79.42,2,83.33
2025-08-30,Northern Sauna Oslo,6,6,6,18,1472.7199999999998,1472.7199999999998,82,4083,81.55,2,83.33,79,3967,79.42,2,83.33
2025-08-31,Northern Sauna Stockholm,3,3,1,9,736.3599999999999,327.27,82,4117,82.47,2,83.33,85,4267,85.28,2,83.33
2025-08-31,Northern Sauna Helsinki,5,5,5,17,1390.8999999999999,1390.8999999999999,82,4117,82.47,2,83.33,85,4267,85.28,2,83.33
2025-08-31,Northern Sauna Oslo,7,7,7,19,1554.55,1554.55,82,4117,82.47,2,83.33,85,4267,85.28,2,83.33
2025-09-01,Northern Sauna Stockholm,7,7,6,17,1390.9099999999999,1227.27,72,3600,72.02,1,66.67,65,3233,64.64,1,66.67
2025-09-01,Northern Sauna Helsinki,6,6,6,18,1472.7199999999998,1472.7199999999998,72,3600,72.02,1,66.67,65,3233,64.64,1,66.67
2025-09-01,Northern Sauna Oslo,9,9,8,30,2454.54,2045.4499999999998,72,3600,72.02,1,66.67,65,3233,64.64,1,66.67
2025-09-02,Northern Sauna Stockholm,4,4,4,13,1063.6399999999999,1063.6399999999999,68,3400,67.82,1,66.67,65,3233,64.58,1,66.67
2025-09-02,Northern Sauna Helsinki,2,2,2,4,327.28,327.28,68,3400,67.82,1,66.67,65,3233,64.58,1,66.67
2025-09-02,Northern Sauna Oslo,4,4,4,14,1145.46,1145.46,68,3400,67.82,1,66.67,65,3233,64.58,1,66.67
2025-09-03,Northern Sauna Stockholm,4,4,3,10,818.18,654.54,70,3500,69.9,1,66.67,71,3550,70.98,1,66.67
2025-09-03,Northern Sauna Helsinki,2,2,2,5,409.09,409.09,70,3500,69.9,1,66.67,71,3550,70.98,1,66.67
2025-09-03,Northern Sauna Oslo,6,6,5,18,1472.7199999999998,1145.4499999999998,70,3500,69.9,1,66.67,71,3550,70.98,1,66.67
2025-09-04,Northern Sauna Stockholm,7,7,7,20,1636.36,1636.36,65,3233,64.59,1,66.67,67,3333,66.94,1,66.67
2025-09-04,Northern Sauna Helsinki,6,6,5,17,1390.9099999999999,1227.27,65,3233,64.59,1,66.67,67,3333,66.94,1,66.67
2025-09-04,Northern Sauna Oslo,8,8,7,22,1799.9899999999998,1718.1699999999998,65,3233,64.59,1,66.67,67,3333,66.94,1,66.67
2025-09-05,Northern Sauna Stockholm,2,2,1,9,736.3599999999999,327.27,69,3433,68.53,1,66.67,68,3400,67.85,1,66.67
2025-09-05,Northern Sauna Helsinki,7,7,7,19,1554.53,1554.53,69,3433,68.53,1,66.67,68,3400,67.85,1,66.67
2025-09-05,Northern Sauna Oslo,7,7,7,18,1472.73,1472.73,69,3433,68.53,1,66.67,68,3400,67.85,1,66.67
2025-09-06,Northern Sauna Stockholm,5,5,5,16,1309.08,1309.08,80,4017,80.35,2,83.33,76,3817,76.43,1,66.67
2025-09-06,Northern Sauna Helsinki,7,7,6,19,1554.55,1227.28,80,4017,80.35,2,83.33,76,3817,76.43,1,66.67
2025-09-06,Northern Sauna Oslo,8,8,8,26,2127.25,2127.25,80,4017,80.35,2,83.33,76,3817,76.43,1,66.67
2025-09-07,Northern Sauna Stockholm,5,5,5,17,1390.8899999999999,1390.8899999999999,81,4050,81.02,2,83.33,73,3667,73.44,1,66.67
2025-09-07,Northern Sauna Helsinki,7,7,6,27,2209.08,1963.6299999999999,81,4050,81.02,2,83.33,73,3667,73.44,1,66.67
2025-09-07,Northern Sauna Oslo,8,8,7,32,2618.18,2372.73,81,4050,81.02,2,83.33,73,3667,73.44,1,66.67
2025-09-08,Northern Sauna Stockholm,2,2,2,5,409.09,409.09,65,3250,64.75,1,66.67,68,3383,67.74,1,66.67
2025-09-08,Northern Sauna Helsinki,2,2,2,6,490.9,490.9,65,3250,64.75,1,66.67,68,3383,67.74,1,66.67
2025-09-09,Northern Sauna Stockholm,5,5,5,17,1390.9099999999999,1390.9099999999999,69,3433,68.56,1,66.67,66,3300,65.94,1,66.67
2025-09-09,Northern Sauna Helsinki,1,1,1,4,327.27,327.27,69,3433,68.56,1,66.67,66,3300,65.94,1,66.67
2025-09-09,Northern Sauna Oslo,5,5,4,13,1063.6299999999999,736.3599999999999,69,3433,68.56,1,66.67,66,3300,65.94,1,66.67
2025-09-10,Northern Sauna Stockholm,5,5,4,15,1227.26,899.99,67,3350,67.0,1,66.67,70,3483,69.58,1,66.67
2025-09-10,Northern Sauna Helsinki,4,4,3,14,1145.44,899.99,67,3350,67.0,1,66.67,70,3483,69.58,1,66.67
2025-09-10,Northern Sauna Oslo,7,7,7,22,1799.9899999999998,1799.9899999999998,67,3350,67.0,1,66.67,70,3483,69.58,1,66.67
2025-09-11,Northern Sauna Stockholm,3,3,3,9,736.3599999999999,736.3599999999999,63,3167,63.58,1,66.67,62,3117,62.34,1,66.67
2025-09-11,Northern Sauna Helsinki,8,8,6,27,2209.08,1472.7199999999998,63,3167,63.58,1,66.67,62,3117,62.34,1,66.67
2025-09-11,Northern Sauna Oslo,7,7,6,19,1554.54,1390.8999999999999,63,3167,63.58,1,66.67,62,3117,62.34,1,66.67
2025-09-12,Northern Sauna Stockholm,7,7,7,24,1963.6399999999999,1963.6399999999999,67,3333,66.88,1,66.67,67,3367,67.15,1,66.67
2025-09-12,Northern Sauna Helsinki,3,3,3,9,736.3499999999999,736.3499999999999,67,3333,66.88,1,66.67,67,3367,67.15,1,66.67
2025-09-12,Northern Sauna Oslo,6,6,6,26,2127.2599999999998,2127.2599999999998,67,3333,66.88,1,66.67,67,3367,67.15,1,66.67
2025-09-13,Northern Sauna Stockholm,7,7,7,14,1145.4699999999998,1145.4699999999998,76,3783,75.64,1,66.67,84,4183,83.7,2,83.33
2025-09-13,Northern Sauna Helsinki,6,6,6,16,1309.09,1309.09,76,3783,75.64,1,66.67,84,4183,83.7,2,83.33
2025-09-13,Northern Sauna Oslo,12,12,12,33,2699.99,2699.99,76,3783,75.64,1,66.67,84,4183,83.7,2,83.33
2025-09-14,Northern Sauna Stockholm,6,6,6,20,1636.35,1636.35,74,3683,73.81,1,66.67,80,3983,79.62,2,83.33
2025-09-14,Northern Sauna Helsinki,6,6,6,20,1636.35,1636.35,74,3683,73.81,1,66.67,80,3983,79.62,2,83.33
2025-09-14,Northern Sauna Oslo,6,6,4,24,1963.6299999999999,1145.4499999999998,74,3683,73.81,1,66.67,80,3983,79.62,2,83.33
2025-09-15,Northern Sauna Stockholm,7,7,7,21,1718.1799999999998,1718.1799999999998,64,3217,64.49,1,66.67,62,3083,61.79,1,66.67
2025-09-15,Northern Sauna Helsinki,10,10,10,33,2700.0,2700.0,64,3217,64.49,1,66.67,62,3083,61.79,1,66.67
2025-09-15,Northern Sauna Oslo,9,9,8,29,2372.73,2127.2799999999997,64,3217,64.49,1,66.67,62,3083,61.79,1,66.67
2025-09-16,Northern Sauna Stockholm,8,8,7,24,1963.6299999999999,1636.36,69,3433,68.47,1,66.67,63,3150,63.16,1,66.67
2025-09-16,Northern Sauna Helsinki,6,6,6,19,1554.55,1554.55,69,3433,68.47,1,66.67,63,3150,63.16,1,66.67
2025-09-16,Northern Sauna Oslo,6,6,5,20,1636.37,1472.73,69,3433,68.47,1,66.67,63,3150,63.16,1,66.67
2025-09-17,Northern Sauna Stockholm,5,5,5,14,1145.44,1145.44,71,3567,71.24,1,66.67,64,3200,64.05,1,66.67
2025-09-17,Northern Sauna Helsinki,5,5,5,16,1309.08,1309.08,71,3567,71.24,1,66.67,64,3200,64.05,1,66.67
2025-09-17,Northern Sauna Oslo,4,4,4,11,899.99,899.99,71,3567,71.24,1,66.67,64,3200,64.05,1,66.67
2025-09-18,Northern Sauna Stockholm,5,5,5,19,1554.55,1554.55,65,3267,65.42,1,66.67,67,3333,66.59,1,66.67
2025-09-18,Northern Sauna Helsinki,4,4,4,15,1227.27,1227.27,65,3267,65.42,1,66.67,67,3333,66.59,1,66.67
2025-09-18,Northern Sauna Oslo,1,1,1,3,245.45,245.45,65,3267,65.42,1,66.67,67,3333,66.59,1,66.67
2025-09-19,Northern Sauna Stockholm,5,5,4,13,1063.6299999999999,818.18,68,3417,68.25,1,66.67,68,3383,67.76,1,66.67
2025-09-19,Northern Sauna Helsinki,4,4,4,11,900.0,900.0,68,3417,68.25,1,66.67,68,3383,67.76,1,66.67
2025-09-19,Northern Sauna Oslo,5,5,5,16,1309.08,1309.08,68,3417,68.25,1,66.67,68,3383,67.76,1,66.67
2025-09-20,Northern Sauna Stockholm,6,6,6,19,1554.54,1554.54,82,4117,82.43,2,83.33,74,3683,73.92,1,66.67
2025-09-20,Northern Sauna Helsinki,3,3,3,8,654.54,654.54,82,4117,82.43,2,83.33,74,3683,73.92,1,66.67
2025-09-20,Northern Sauna Oslo,10,10,10,26,2127.2599999999998,2127.2599999999998,82,4117,82.43,2,83.33,74,3683,73.92,1,66.67
2025-09-21,Northern Sauna Stockholm,6,6,6,15,1227.27,1227.27,80,4000,79.82,2,83.33,79,3933,78.57,1,66.67
2025-09-21,Northern Sauna Helsinki,7,7,5,19,1554.54,1063.6399999999999,80,4000,79.82,2,83.33,79,3933,78.57,1,66.67
2025-09-21,Northern Sauna Oslo,4,4,4,10,818.18,818.18,80,4000,79.82,2,83.33,79,3933,78.57,1,66.67
2025-09-22,Northern Sauna Stockholm,6,6,5,19,1554.53,1309.08,69,3450,69.15,1,66.67,61,3033,60.83,1,66.67
2025-09-22,Northern Sauna Helsinki,4,4,4,9,736.3599999999999,736.3599999999999,69,3450,69.15,1,66.67,61,3033,60.83,1,66.67
2025-09-22,Northern Sauna Oslo,10,10,10,33,2699.98,2699.98,69,3450,69.15,1,66.67,61,3033,60.83,1,66.67
2025-09-23,Northern Sauna Stockholm,3,3,3,7,572.72,572.72,65,3250,65.03,1,66.67,72,3600,71.93,1,66.67
2025-09-23,Northern Sauna Helsinki,6,6,5,19,1554.54,1309.09,65,3250,65.03,1,66.67,72,3600,71.93,1,66.67
2025-09-23,Northern Sauna Oslo,5,5,4,11,900.0,736.3599999999999,65,3250,65.03,1,66.67,72,3600,71.93,1,66.67
2025-09-24,Northern Sauna Stockholm,11,11,10,32,2618.17,2372.72,69,3467,69.23,1,66.67,68,3400,67.95,1,66.67
2025-09-24,Northern Sauna Helsinki,6,6,5,17,1390.9099999999999,1227.27,69,3467,69.23,1,66.67,68,3400,67.95,1,66.67
2025-09-24,Northern Sauna Oslo,8,8,7,25,2045.44,1636.35,69,3467,69.23,1,66.67,68,3400,67.95,1,66.67
2025-09-25,Northern Sauna Stockholm,4,4,4,13,1063.6299999999999,1063.6299999999999,67,3367,67.42,1,66.67,66,3317,66.45,1,66.67
2025-09-25,Northern Sauna Helsinki,3,3,3,5,409.09999999999997,409.09999999999997,67,3367,67.42,1,66.67,66,3317,66.45,1,66.67
2025-09-25,Northern Sauna Oslo,6,6,6,19,1554.54,1554.54,67,3367,67.42,1,66.67,66,3317,66.45,1,66.67
2025-09-26,Northern Sauna Stockholm,9,9,8,24,1963.6299999999999,1799.9899999999998,67,3350,66.85,1,66.67,70,3500,69.89,1,66.67
2025-09-26,Northern Sauna Helsinki,3,3,3,10,818.19,818.19,67,3350,66.85,1,66.67,70,3500,69.89,1,66.67
2025-09-26,Northern Sauna Oslo,13,13,13,45,3681.7999999999997,3681.7999999999997,67,3350,66.85,1,66.67,70,3500,69.89,1,66.67
2025-09-27,Northern Sauna Stockholm,4,4,4,14,1145.4499999999998,1145.4499999999998,86,4300,85.98,2,100.0,82,4083,81.76,1,66.67
2025-09-27,Northern Sauna Helsinki,7,7,6,19,1554.55,1145.46,86,4300,85.98,2,100.0,82,4083,81.76,1,66.67
2025-09-27,Northern Sauna Oslo,1,1,1,3,245.45,245.45,86,4300,85.98,2,100.0,82,4083,81.76,1,66.67
2025-09-28,Northern Sauna Stockholm,6,6,6,18,1472.73,1472.73,84,4183,83.41,2,83.33,77,3867,77.26,1,66.67
2025-09-28,Northern Sauna Helsinki,2,2,2,7,572.72,572.72,84,4183,83.41,2,83.33,77,3867,77.26,1,66.67
2025-09-28,Northern Sauna Oslo,9,9,9,32,2618.16,2618.16,84,4183,83.41,2,83.33,77,3867,77.26,1,66.67
2025-09-29,Northern Sauna Stockholm,9,9,9,23,1881.83,1881.83,72,3600,71.79,1,66.67,63,3150,62.89,1,66.67
2025-09-29,Northern Sauna Helsinki,7,7,7,21,1718.1899999999998,1718.1899999999998,72,3600,71.79,1,66.67,63,3150,62.89,1,66.67
2025-09-29,Northern Sauna Oslo,5,5,5,17,1390.8999999999999,1390.8999999999999,72,3600,71.79,1,66.67,63,3150,62.89,1,66.67
2025-09-30,Northern Sauna Stockholm,3,3,3,11,900.0,900.0,68,3400,68.05,1,66.67,68,3383,67.67,1,66.67
2025-09-30,Northern Sauna Helsinki,7,7,7,25,2045.4499999999998,2045.4499999999998,68,3400,68.05,1,66.67,68,3383,67.67,1,66.67
2025-09-30,Northern Sauna Oslo,3,3,3,12,981.81,981.81,68,3400,68.05,1,66.67,68,3383,67.67,1,66.67
2025-10-01,Northern Sauna Stockholm,3,3,3,8,654.54,654.54,66,3283,65.57,1,66.67,71,3550,71.28,1,66.67
2025-10-01,Northern Sauna Helsinki,3,3,3,11,899.99,899.99,66,3283,65.57,1,66.67,71,3550,71.28,1,66.67
2025-10-01,Northern Sauna Oslo,7,7,6,20,1636.37,1472.73,66,3283,65.57,1,66.67,71,3550,71.28,1,66.67
2025-10-02,Northern Sauna Stockholm,8,8,8,31,2536.35,2536.35,62,3083,61.72,1,66.67,67,3367,67.09,1,66.67
2025-10-02,Northern Sauna Helsinki,5,5,5,18,1472.7199999999998,1472.7199999999998,62,3083,61.72,1,66.67,67,3367,67.09,1,66.67
2025-10-02,Northern Sauna Oslo,3,3,3,12,981.81,981.81,62,3083,61.72,1,66.67,67,3367,67.09,1,66.67
2025-10-03,Northern Sauna Stockholm,6,6,6,15,1227.28,1227.28,67,3367,67.48,1,66.67,64,3217,64.52,1,66.67
2025-10-03,Northern Sauna Helsinki,6,6,6,15,1227.26,1227.26,67,3367,67.48,1,66.67,64,3217,64.52,1,66.67
2025-10-03,Northern Sauna Oslo,7,7,7,30,2454.54,2454.54,67,3367,67.48,1,66.67,64,3217,64.52,1,66.67
2025-10-04,Northern Sauna Stockholm,11,11,11,26,2127.29,2127.29,73,3650,73.0,1,66.67,74,3683,73.52,1,66.67
2025-10-04,Northern Sauna Helsinki,5,5,5,14,1145.44,1145.44,73,3650,73.0,1,66.67,74,3683,73.52,1,66.67
2025-10-04,Northern Sauna Oslo,7,7,6,25,2045.4399999999998,1799.9899999999998,73,3650,73.0,1,66.67,74,3683,73.52,1,66.67
2025-10-05,Northern Sauna Stockholm,5,5,5,13,1063.6299999999999,1063.6299999999999,85,4233,84.57,2,83.33,84,4200,84.07,2,83.33
2025-10-05,Northern Sauna Helsinki,6,6,5,25,2045.44,1636.35,85,4233,84.57,2,83.33,84,4200,84.07,2,83.33
